SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
12,13:02:10,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.089894,2.916711,0.087206,3.097564,3.270209,3.187677,6.555533,3.285325,32.726013,33.573315,67.301819,0.441786,7.5,PSF-00578_20260726130210_951,0,0,0,80.252052,231.610535,0.653504,0.5,0.8,156.953461,1,43.6,42.5,40.22,37.72,37.72,97.4,156.1,153.9,1.4,600,3.915,7,-65,10,,,,,,,,17:56:05,2026-07-26,39.208378,-96.593864,336.899994,8,0.98,12:59:00,2026-07-26,-0.37,1,0,-0.001,-9999,-0.31,-0.18,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462538,2.44986,1.64261,0.927084,0.150406,-0.031443,0.339912,0.608351,80.252052,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130210_951,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
1,13:02:45,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.088403,2.916009,0.085802,3.035272,3.280354,3.199448,6.552105,3.271751,32.84745,33.678082,67.26783,0.441786,7.5,PSF-00578_20260726130245_9f5,0,0,0,81.872467,225.483658,0.636903,0.5,0.8,160.358673,1,43.69,42.62,40.24,37.71,37.71,97.4,156,153.6,1.5,629,3.875,3,-64,8,,,,,,,,17:56:40,2026-07-26,39.208313,-96.59388,357.100006,4,2.16,13:02:39,2026-07-26,-0.34,1,-0.002,-0.003,-9999,-0.952,-0.46,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462687,2.449936,1.641894,0.926493,0.150305,-0.031791,0.385602,0.632597,81.872467,0.000318,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130245_9f5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
2,13:02:59,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.079846,2.916745,0.077718,2.681023,3.413365,3.342042,6.60078,3.187415,34.310791,35.043018,67.766342,0.441786,7.5,PSF-00578_20260726130259_d05,0,0,0,82.840202,229.971176,0.63978,0.5,0.8,142.230804,1,45.43,44.48,40.25,37.84,37.84,97.4,156.1,153.8,1.5,556,3.911,6,-68,8,,,,,,,,17:56:54,2026-07-26,39.208408,-96.593834,336.899994,6,1.25,13:02:39,2026-07-26,-0.34,1,0,-0.001,-9999,-0.412,-0.304,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465114,2.452157,1.642644,0.926782,0.150224,-0.03026,0.38591,0.571042,82.840202,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130259_d05,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
3,13:04:05,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.180448,2.917143,0.169936,6.368047,3.663678,3.494769,7.11198,3.448302,35.877544,37.61158,73.012093,0.441786,7.5,PSF-00578_20260726130405_fac,0,0,0,96.014496,170.338516,0.436331,0.5,0.8,263.318756,1,48.66,46.42,40.29,39.22,39.22,97.41,156.1,153.6,1.6,1509,3.908,-11,30,196,,,,,,,,17:57:59,2026-07-26,39.208355,-96.593819,334.200012,6,1.25,13:02:39,2026-07-26,-0.34,1,-0.001,-0.002,0.009,-0.167,0.254,0.592,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467612,2.456259,1.643051,0.926437,0.149994,-0.013301,0.388568,1.367293,96.014496,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130405_fac,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
4,13:04:19,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.202322,2.917242,0.189201,6.992443,3.557793,3.372121,6.963481,3.405688,34.617367,36.523434,71.48539,0.441786,7.5,PSF-00578_20260726130419_3bb,0,0,0,97.247955,161.674973,0.398497,0.5,0.8,249.558685,1,47.25,44.79,40.29,38.83,38.83,97.41,156.2,153.6,1.6,1566,3.91,-8,28,188,,,,,,,,17:58:14,2026-07-26,39.208382,-96.593819,334.299988,6,1.26,13:02:39,2026-07-26,-0.34,1,-0.004,-0.004,-9999,-1.477,-1.841,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465504,2.454473,1.643151,0.926323,0.149997,-0.018279,0.389084,1.414851,97.247955,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130419_3bb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
5,13:04:32,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.180081,2.917009,0.16961,6.372083,3.433548,3.264097,6.899017,3.465469,33.509193,35.248775,70.825256,0.441786,7.5,PSF-00578_20260726130432_02a,0,0,0,96.609947,163.510681,0.409152,0.5,0.8,246.288574,1,45.61,43.35,40.29,38.66,38.66,97.41,156.1,153.6,1.6,1505,3.907,-5,32,181,,,,,,,,17:58:27,2026-07-26,39.208397,-96.593803,333.899994,6,1.23,13:02:39,2026-07-26,-0.34,1,0,0,0.012,-0.442,-2.049,-3.628,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463641,2.452372,1.642913,0.926352,0.15,-0.020459,0.389528,1.364087,96.609947,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130432_02a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
6,13:04:50,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.053757,2.916024,0.052784,1.948686,3.269033,3.217084,6.681333,3.412299,33.028515,33.561848,68.594551,0.441786,7.5,PSF-00578_20260726130450_423,0,0,0,83.917023,258.854614,0.675814,0.5,0.8,91.357826,1,43.42,42.73,40.29,38.07,38.07,97.4,156,153.7,1.5,338,3.908,32,59,244,,,,,,,,17:58:46,2026-07-26,39.208401,-96.593803,334,6,1.23,13:02:39,2026-07-26,-0.34,1,0,-0.001,0.013,-0.579,-0.237,-0.667,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462824,2.449573,1.641909,0.926635,0.149994,-0.027961,0.39034,0.389031,83.917023,0.000327,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130450_423,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
7,13:05:05,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.052698,2.916222,0.051763,1.94988,3.290454,3.238492,6.77023,3.479775,33.247013,33.780472,69.504555,0.441786,7.5,PSF-00578_20260726130505_2dd,0,0,0,83.205345,258.331421,0.677912,0.5,0.8,131.233185,1,43.72,43.03,40.28,38.31,38.31,97.41,156,153.8,1.4,484,3.899,30,51,237,,,,,,,,17:59:00,2026-07-26,39.208401,-96.593781,334,6,1.23,13:02:39,2026-07-26,-0.34,1,0,0.003,0.008,0.248,0.3,1.587,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463221,2.449964,1.642111,0.92679,0.150042,-0.024776,0.390831,0.511031,83.205345,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130505_2dd,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
8,13:05:18,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.043302,2.917159,0.042668,1.645703,3.299983,3.256163,6.861006,3.561023,33.428257,33.878117,70.436111,0.441786,7.5,PSF-00578_20260726130518_ca7,0,0,0,82.484726,256.832245,0.678838,0.5,0.8,97.694473,1,43.86,43.28,40.28,38.56,38.56,97.41,156.1,153.8,1.5,360,3.908,30,53,240,,,,,,,,17:59:13,2026-07-26,39.208393,-96.593788,333.799988,6,1.23,13:02:39,2026-07-26,-0.34,1,0,-0.002,-9999,0.332,0.653,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463545,2.450145,1.643067,0.92686,0.150076,-0.021585,0.39127,0.407273,82.484726,0.000316,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130518_ca7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
9,13:05:31,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.038246,2.914822,0.03775,1.44301,3.269136,3.230632,6.799926,3.53079,33.16777,33.56308,69.812469,0.441786,7.5,PSF-00578_20260726130531_6c9,0,0,0,82.164291,260.323761,0.684377,0.5,0.8,111.963135,1,43.46,42.95,40.27,38.39,38.39,97.4,155.9,153.7,1.4,409,3.902,34,52,231,,,,,,,,17:59:26,2026-07-26,39.208405,-96.593788,333.5,6,1.23,13:02:39,2026-07-26,-0.34,1,0.001,0,-9999,-0.222,0.219,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463116,2.449632,1.640686,0.926731,0.150099,-0.023625,0.391694,0.448393,82.164291,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130531_6c9,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
10,13:05:44,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.029485,2.91547,0.02919,1.10391,3.305421,3.275991,6.79803,3.492609,33.632675,33.934822,69.791382,0.441786,7.5,PSF-00578_20260726130544_172,0,0,0,81.539871,259.352814,0.685603,0.5,0.8,99.813072,1,43.96,43.57,40.26,38.39,38.39,97.4,155.9,153.8,1.4,364,3.907,36,47,229,,,,,,,,17:59:39,2026-07-26,39.208408,-96.593803,334.399994,6,1.23,13:02:39,2026-07-26,-0.34,1,0,0.001,-9999,0.256,0.458,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463927,2.450276,1.641345,0.926894,0.150145,-0.023588,0.392133,0.410762,81.539871,0.000318,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130544_172,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
11,13:05:56,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.02515,2.916826,0.024935,0.867278,3.38185,3.358769,6.59665,3.214799,34.478355,34.715286,67.715767,0.441786,7.5,PSF-00578_20260726130556_315,0,0,0,80.164429,274.353851,0.707806,0.5,0.8,27.032574,1,45.01,44.71,40.25,37.83,37.83,97.42,156.1,153.6,1.6,95,3.905,-30,-32,296,,,,,,,,17:59:52,2026-07-26,39.208385,-96.593796,334.299988,5,1.56,13:02:39,2026-07-26,-0.34,1,0.001,0,-9999,-0.067,0.049,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465404,2.451622,1.642727,0.926429,0.150225,-0.030403,0.392467,0.186424,80.164429,0.000301,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130556_315,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
12,13:06:09,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.030524,2.916815,0.030208,1.095413,3.41651,3.387368,6.764368,3.347858,34.77264,35.071789,69.43885,0.441786,7.5,PSF-00578_20260726130609_17e,0,0,0,79.771759,276.299011,0.711285,0.5,0.8,26.506145,1,45.51,45.12,40.23,38.29,38.29,97.41,156.1,153.7,1.5,93,3.909,-29,-34,296,,,,,,,,18:00:02,2026-07-26,39.208378,-96.593788,335.899994,8,1.01,13:02:39,2026-07-26,-0.34,1,0.001,0.002,-9999,0.078,0.226,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.465948,2.452261,1.642716,0.926573,0.150312,-0.024372,0.392756,0.184487,79.771759,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130609_17e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
13,13:06:20,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.015288,2.91654,0.015208,0.573459,3.463449,3.448197,6.940541,3.477092,35.396801,35.553364,71.24678,0.441786,7.5,PSF-00578_20260726130620_d7e,0,0,0,80.790283,274.565216,0.705752,0.5,0.8,27.89436,1,46.16,45.96,40.22,38.77,38.77,97.42,156.1,153.5,1.7,99,3.908,-28,-40,298,,,,,,,,18:00:14,2026-07-26,39.208355,-96.593788,340.200012,8,1,13:02:39,2026-07-26,-0.34,1,-0.001,0.002,-9999,0.185,0.288,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.467031,2.453091,1.642436,0.926078,0.150369,-0.018223,0.39299,0.189207,80.790283,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130620_d7e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
14,13:06:41,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.058549,2.918103,0.057398,1.928433,3.318772,3.267471,6.427795,3.109023,33.543488,34.070137,65.987015,0.441786,7.5,PSF-00578_20260726130641_4d0,0,0,0,81.331375,244.619614,0.667519,0.5,0.8,55.383057,1,44.27,43.58,40.21,37.35,37.35,97.41,156.3,153.6,1.7,207,3.904,-1,-44,291,,,,,,,,18:00:37,2026-07-26,39.20834,-96.593781,341.200012,8,0.95,13:02:39,2026-07-26,-0.34,1,-0.001,-0.003,-9999,0.154,0.311,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463951,2.450674,1.644033,0.926263,0.150453,-0.035871,0.393471,0.27996,81.331375,0.000321,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130641_4d0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
15,13:06:54,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.026728,2.917253,0.026485,0.982054,3.276684,3.250531,6.703348,3.426664,33.371296,33.639793,68.819344,0.441786,7.5,PSF-00578_20260726130654_029,0,0,0,81.994415,247.349731,0.668508,0.5,0.8,59.872414,1,43.74,43.39,40.2,38.13,38.13,97.4,156.2,153.6,1.6,224,3.908,0,-38,289,,,,,,,,18:00:49,2026-07-26,39.208344,-96.593781,341.700012,9,0.93,13:02:39,2026-07-26,-0.34,1,-0.001,-0.002,-9999,-0.24,0.309,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463698,2.449996,1.643163,0.926392,0.150528,-0.026,0.393594,0.293732,81.994415,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130654_029,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
16,13:07:08,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.038593,2.916124,0.038089,1.422164,3.342304,3.304423,6.790037,3.447734,33.92466,34.31356,69.709511,0.441786,7.5,PSF-00578_20260726130708_380,0,0,0,80.299614,238.441589,0.663231,0.5,0.8,61.529469,1,44.64,44.14,40.18,38.36,38.36,97.4,156,153.6,1.5,232,3.908,-3,-21,283,,,,,,,,18:01:03,2026-07-26,39.20837,-96.593788,342.700012,9,0.93,13:02:39,2026-07-26,-0.34,1,-0.002,-0.003,-9999,-0.222,0.023,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.464678,2.451161,1.642011,0.926394,0.150606,-0.02283,0.393902,0.300439,80.299614,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130708_380,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
51,16:51:33,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.065186,2.917081,0.063761,2.654758,3.099468,3.028743,6.939616,3.840148,31.143723,31.870968,71.358154,0.441786,7.5,PSF-00578_20260726165133_829,0,0,0,84.777115,249.117493,0.65969,0.5,0.8,130.164673,1,39.66,38.75,40.99,38.77,38.77,97.25,156.1,153.7,1.5,493,3.844,10,44,17,,,,,,,,21:45:27,2026-07-26,39.208351,-96.593849,326.700012,21,0.62,16:46:48,2026-07-26,-0.28,1,-0.001,-0.001,0.01,-0.656,0.567,0.224,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.457498,2.444541,1.642988,0.926677,0.146041,-0.028138,0.349996,0.518818,84.777115,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726165133_829,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
52,16:51:54,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.059625,2.916466,0.058431,2.391166,3.14806,3.084365,6.921462,3.773402,31.718531,32.373543,71.177887,0.441786,7.5,PSF-00578_20260726165154_cf0,0,0,0,84.018234,250.104553,0.664068,0.5,0.8,38.342751,1,40.26,39.45,41,38.72,38.72,97.24,156.1,153.6,1.6,144,3.843,21,68,353,,,,,,,,21:45:49,2026-07-26,39.208351,-96.593849,327,18,0.79,16:46:48,2026-07-26,-0.28,1,0.002,0.004,-9999,0.02,-0.171,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458412,2.445321,1.642359,0.926307,0.145994,-0.028862,0.350872,0.227257,84.018234,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726165154_cf0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
53,16:52:13,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.138131,2.916536,0.131885,5.622534,3.127981,2.978192,7.056377,3.928396,30.627699,32.168129,72.567726,0.441786,7.5,PSF-00578_20260726165213_2ca,0,0,0,135.88858,269.796265,0.496329,0.5,0.8,327.397095,1,40.02,38.1,40.99,39.08,39.08,97.24,156.1,153.9,1.4,1649,3.843,5,-65,21,,,,,,,,21:46:07,2026-07-26,39.208359,-96.593857,326.899994,21,0.62,16:46:48,2026-07-26,-0.28,1,0,0.002,0.017,0.451,-2.71,-4.818,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.456638,2.445008,1.642431,0.927098,0.146031,-0.024222,0.351614,1.484596,135.88858,0.000325,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726165213_2ca,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
54,16:52:31,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.041754,2.916642,0.041165,1.824975,3.040917,2.992252,7.126938,4.08602,30.768738,31.269156,73.284897,0.441786,7.5,PSF-00578_20260726165231_e47,0,0,0,93.298676,203.323608,0.541132,0.5,0.8,167.23851,1,38.89,38.27,41,39.26,39.26,97.25,156.1,153.6,1.6,773,3.843,1,26,6,,,,,,,,21:46:26,2026-07-26,39.208355,-96.593849,327.799988,20,0.7,16:46:48,2026-07-26,-0.28,1,0.006,0.004,-9999,0.952,7.681,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.45686,2.443547,1.642539,0.926458,0.145999,-0.021938,0.352394,0.752241,93.298676,0.000324,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726165231_e47,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
55,16:53:07,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.145047,2.917264,0.138177,6.494631,3.057379,2.884306,7.382951,4.325572,29.658983,31.438663,75.918015,0.441786,7.5,PSF-00578_20260726165307_f72,0,0,0,82.772614,119.878647,0.30953,0.5,0.8,221.374725,1,39.09,36.87,41.01,39.92,39.92,97.25,156.2,153.7,1.6,1788,3.842,1,-65,9,,,,,,,,21:47:02,2026-07-26,39.208359,-96.593849,328.399994,18,0.63,16:46:48,2026-07-26,-0.28,1,0.001,0.002,-9999,-0.781,-1.386,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455004,2.443795,1.643174,0.926599,0.145949,-0.013628,0.353981,1.600657,82.772614,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726165307_f72,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
56,16:53:25,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.137421,2.915694,0.131236,6.000542,2.997139,2.836962,7.209559,4.21242,29.177326,30.824692,74.148201,0.441786,7.5,PSF-00578_20260726165325_254,0,0,0,90.997337,136.348846,0.332614,0.5,0.8,246.636627,1,38.33,36.28,41,39.48,39.48,97.23,156,153.8,1.4,1854,3.817,3,-57,7,,,,,,,,21:47:19,2026-07-26,39.208359,-96.593849,328.700012,20,0.62,16:46:48,2026-07-26,-0.28,1,0.005,-0.001,-9999,-8.796,13.064,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454221,2.442817,1.641573,0.926934,0.145994,-0.019207,0.354566,1.655626,90.997337,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726165325_254,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
57,16:53:37,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.105399,2.916562,0.101723,4.902658,2.971041,2.840215,7.407461,4.43642,29.208675,30.554089,76.178078,0.441786,7.5,PSF-00578_20260726165337_260,0,0,0,84.894417,122.42067,0.306535,0.5,0.8,218.220749,1,38.01,36.34,40.99,39.98,39.98,97.24,156.1,153.8,1.4,1780,3.841,1,-68,8,,,,,,,,21:47:31,2026-07-26,39.208355,-96.593834,328.799988,19,0.7,16:46:48,2026-07-26,-0.28,1,0.001,0.002,-9999,-1.106,-1.798,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454295,2.442401,1.642457,0.926944,0.146032,-0.012637,0.354973,1.593759,84.894417,0.000316,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726165337_260,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
