SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
45,9:05:43,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.107651,2.916566,0.103819,1.157263,1.885436,1.853884,2.953132,1.067696,18.878122,19.199423,30.071783,0.441786,7.5,PSF-00578_20260722090543_8eb,0,0,0,84.416626,238.799927,0.646496,0.5,0.8,80.10878,1,59.07,58.08,25.06,23.77,23.77,98.2,156.1,156,0,310,4.063,9,57,307,,,,,,,,13:59:52,7/22/2026,39.208363,-96.593842,343.200012,16,0.67,8:55:48,7/22/2026,-0.81,1,0.002,0.002,-9999,-0.039,0.019,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485368,2.472658,1.642462,0.932395,0.272022,-0.013795,0.302593,0.365489,84.416626,0.000298,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090543_8eb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
46,9:06:15,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.089703,2.915133,0.087025,1.047319,1.861507,1.832913,3.013992,1.152485,18.664862,18.956038,30.691994,0.441786,7.5,PSF-00578_20260722090615_36f,0,0,0,83.653809,257.599365,0.675256,0.5,0.8,84.580177,1,58.13,57.24,25.12,24.11,24.11,98.2,155.9,155.7,0.1,313,4.066,4,-53,94,,,,,,,,14:00:24,7/22/2026,39.208359,-96.593826,342.5,16,0.67,9:06:06,7/22/2026,-0.72,1,0.002,0.005,-9999,0.178,-4.747,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484281,2.471357,1.641002,0.931735,0.271429,-0.010696,0.306006,0.368297,83.653809,0.00029,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090615_36f,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
47,9:06:37,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.081759,2.915509,0.079528,0.986371,1.880042,1.853124,3.067362,1.187321,18.8701,19.144197,31.234518,0.441786,7.5,PSF-00578_20260722090637_56e,0,0,0,81.249115,213.872559,0.620105,0.5,0.8,127.103592,1,58.56,57.73,25.16,24.4,24.4,98.2,155.9,155.9,0,512,4.065,12,50,307,,,,,,,,14:00:46,7/22/2026,39.208355,-96.593819,342.799988,16,0.67,9:06:06,7/22/2026,-0.72,1,-0.001,0,-9999,0.052,0.472,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484899,2.471897,1.641385,0.932166,0.270985,-0.007943,0.308378,0.534818,81.249115,0.000291,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090637_56e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
48,9:06:52,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.092989,2.916609,0.090116,1.198643,1.905882,1.873209,3.178285,1.272403,19.074867,19.407574,32.364437,0.441786,7.5,PSF-00578_20260722090652_4df,0,0,0,100.680115,249.346375,0.596224,0.5,0.8,53.492962,1,59.3,58.28,25.18,24.99,24.99,98.2,156.1,155.9,0.1,224,4.064,-11,-52,103,,,,,,,,14:01:01,7/22/2026,39.208359,-96.593811,342.799988,16,0.67,9:06:06,7/22/2026,-0.72,1,0,0.004,-9999,14.088,7.246,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485601,2.472811,1.642506,0.932147,0.270764,-0.001623,0.309998,0.294062,100.680115,0.00028,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090652_4df,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
49,9:07:10,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.054593,2.914814,0.05359,0.66453,1.883118,1.864974,3.070139,1.187021,18.991251,19.176008,31.263586,0.441786,7.5,PSF-00578_20260722090710_3be,0,0,0,86.476921,273.349274,0.683639,0.5,0.8,93.217735,1,58.51,57.95,25.2,24.41,24.41,98.2,155.9,155.9,-0.1,341,4.05,4,-53,100,,,,,,,,14:01:19,7/22/2026,39.208366,-96.593765,333.899994,20,0.56,9:06:06,7/22/2026,-0.72,1,0,-0.002,-9999,-0.022,0.058,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485178,2.471827,1.640678,0.932262,0.270535,-0.00824,0.31181,0.391482,86.476921,0.000286,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090710_3be,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
166,10:20:34,7/22/2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,0.069456,2.915891,0.06784,1.07309,1.905761,1.876482,3.417647,1.511886,19.100658,19.398687,34.788132,0.441786,7.5,PSF-00578_20260722102034_b87,0,0,0,152.192108,372.459412,0.591386,0.5,0.8,58.283653,1,50.05,49.28,28.06,26.22,26.22,98.24,156,155.5,0.3,246,3.951,-12,7,350,,,,,,,,15:14:42,7/22/2026,39.208469,-96.593819,335.299988,20,0.58,10:18:08,7/22/2026,-0.52,1,0.004,0.005,-9999,-1.011,3.645,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.473496,2.460362,1.641773,0.931242,0.241496,-0.020408,0.678081,0.312518,152.192108,0.000293,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722102034_b87,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
210,10:36:47,7/22/2026,Rain_out,Climate_model,,Pl19-R3-M1-H1-P02,,,0.188871,2.91393,0.177374,3.045534,1.882382,1.799163,3.522295,1.639912,18.31918,19.166517,35.864197,0.441786,7.5,PSF-00578_20260722103647_fe3,0,0,0,89.199188,227.348679,0.607655,0.5,0.8,81.593903,1,48.32,46.19,28.45,26.73,26.73,98.21,155.7,155.7,0.1,336,3.926,-4,-17,312,,,,,,,,15:30:56,7/22/2026,39.208443,-96.593765,339.600006,20,0.59,10:28:35,7/22/2026,-0.48,1,0,0.004,0.02,0.423,0.669,1.182,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.469385,2.458027,1.639781,0.931544,0.237784,-0.019153,0.736363,0.38714,89.199188,0.0003,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722103647_fe3,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
14,10:58:22,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.167712,2.915237,0.158589,3.124559,1.855037,1.769742,3.734536,1.879499,18.023691,18.892368,38.033867,0.441786,7.5,PSF-00578_20260722105822_b12,0,0,0,90.883614,209.290268,0.565753,0.5,0.8,181.95015,1,46.06,43.94,29.02,27.73,27.73,98.19,155.9,155.4,0.3,804,3.864,-6,28,92,,,,,,,,15:52:30,7/22/2026,39.208408,-96.593857,330.299988,9,1.24,10:54:09,7/22/2026,-0.43,1,0,0,0.028,1.104,2.15,5.754,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.466333,2.45495,1.641108,0.93091,0.232448,-0.014491,0.204306,0.778465,90.883614,0.000302,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722105822_b12,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
18,10:59:33,7/22/2026,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.098231,2.915462,0.095029,1.769598,1.885154,1.836874,3.66181,1.776656,18.708872,19.200605,37.296146,0.441786,7.5,PSF-00578_20260722105933_90f,0,0,0,84.64122,254.592773,0.667543,0.5,0.8,134.60907,1,46.72,45.52,29.06,27.39,27.39,98.18,155.9,155.7,0.1,504,3.899,-5,32,137,,,,,,,,15:53:40,7/22/2026,39.20842,-96.593842,331.399994,9,1.24,10:54:09,7/22/2026,-0.43,1,0.002,0,-9999,-0.075,-0.067,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.468405,2.45579,1.641336,0.931663,0.232134,-0.01868,0.214066,0.527877,84.64122,0.000289,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722105933_90f,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
48,11:13:09,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.057193,2.918053,0.056094,1.094895,1.76167,1.731826,3.625161,1.863491,17.642218,17.946234,36.929729,0.441786,7.5,PSF-00578_20260722111309_f56,0,0,0,84.227798,217.456345,0.612668,0.5,0.8,61.627575,1,41.67,40.96,29.87,27.22,27.22,98.16,156.3,155,0.8,251,3.877,-25,-30,297,,,,,,,,16:07:17,7/22/2026,39.208427,-96.593819,337,12,0.99,11:07:09,7/22/2026,-0.42,1,0,0,0.015,0.262,0.277,0.449,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462232,2.449093,1.643981,0.929825,0.224845,-0.029917,0.314368,0.316768,84.227798,0.000291,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722111309_f56,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
70,11:20:15,7/22/2026,Rain_out,Climate_model,,Pl10-R2-M3-H3-P12,,,0.068847,2.915375,0.067259,1.479077,1.687662,1.647234,3.786014,2.098352,16.781752,17.193624,38.571297,0.441786,7.5,PSF-00578_20260722112015_92d,0,0,0,91.957214,192.313675,0.521837,0.5,0.8,154.0065,1,39.7,38.75,29.96,27.96,27.96,98.16,155.9,155.3,0.4,738,3.862,4,-45,210,,,,,,,,16:14:24,7/22/2026,39.208458,-96.593773,338.899994,13,0.87,11:17:26,7/22/2026,-0.43,1,-0.001,-0.001,0.011,-2.538,-2.238,-6.469,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459244,2.446489,1.641249,0.93065,0.223989,-0.02266,0.358249,0.723143,91.957214,0.00031,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722112015_92d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
111,11:35:24,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.17461,2.916386,0.164747,3.325866,1.701357,1.610545,3.628913,1.927556,16.409597,17.334873,36.974453,0.441786,7.5,PSF-00578_20260722113524_f05,0,0,0,84.315063,230.166443,0.633678,0.5,0.8,218.007034,1,41.94,39.7,29.15,27.24,27.24,98.15,156,155.5,0.3,860,3.832,-10,46,358,,,,,,,,16:29:32,7/22/2026,39.208401,-96.593857,342,15,0.7,11:27:50,7/22/2026,-0.44,1,-0.004,-0.001,0.01,-0.683,-0.877,-0.601,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.460655,2.449584,1.642279,0.931183,0.231281,-0.021484,0.444491,0.825315,84.315063,0.000289,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722113524_f05,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
125,11:40:22,7/22/2026,Rain_out,Climate_model,,Pl8-R1-M2-H3-P02,,,0.220965,2.916291,0.205402,3.956677,1.797143,1.689202,3.635499,1.838355,17.210365,18.310123,37.040138,0.441786,7.5,PSF-00578_20260722114022_348,0,0,0,78.637718,195.742615,0.59826,0.5,0.8,182.307587,1,42.8,40.23,29.75,27.27,27.27,98.15,156,155.3,0.5,762,3.836,6,33,347,,,,,,,,16:34:27,7/22/2026,39.208389,-96.593895,340.700012,17,0.66,11:38:11,7/22/2026,-0.51,1,-0.004,-0.004,0.017,0.01,0.24,0.258,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461267,2.4507,1.642181,0.930721,0.225893,-0.028009,0.472147,0.74321,78.637718,0.00029,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722114022_348,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
188,12:04:20,7/22/2026,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.09856,2.917083,0.095339,2.271192,1.73084,1.668887,4.00036,2.269519,17.006159,17.637476,40.764153,0.441786,7.5,PSF-00578_20260722120420_0d1,0,0,0,91.926811,293.636078,0.686936,0.5,0.8,144.47879,1,38.6,37.22,30.89,28.91,28.91,98.13,156.1,155.3,0.5,526,3.802,-6,-49,10,,,,,,,,16:58:28,7/22/2026,39.208378,-96.593819,335.700012,17,0.67,11:58:42,7/22/2026,-0.42,1,0,0.003,0.017,0.099,-0.011,0.965,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.457029,2.44489,1.64299,0.930615,0.21592,-0.022705,0.580626,0.545999,91.926811,0.000307,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722120420_0d1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
209,12:11:38,7/22/2026,Rain_out,Climate_model,,Pl1-R1-M2-H3-P12,,,0.104215,2.916582,0.10062,2.331279,1.662026,1.59838,3.87098,2.208955,16.292299,16.941034,39.456921,0.441786,7.5,PSF-00578_20260722121138_c8b,0,0,0,84.033249,206.66098,0.593376,0.5,0.8,158.21225,1,37.05,35.63,30.9,28.34,28.34,98.11,156.1,155.3,0.5,667,3.791,-15,-38,241,,,,,,,,17:05:46,7/22/2026,39.208401,-96.593742,338.600006,18,0.65,12:08:52,7/22/2026,-0.41,1,0,0.001,0.017,-0.121,-0.35,-0.177,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454871,2.442812,1.642478,0.930699,0.215864,-0.029239,0.607034,0.663622,84.033249,0.000303,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722121138_c8b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
210,12:11:54,7/22/2026,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.098666,2.915888,0.095437,2.221073,1.651895,1.591213,3.871053,2.219159,16.217628,16.8361,39.453743,0.441786,7.5,PSF-00578_20260722121154_536,0,0,0,97.094536,246.955994,0.606835,0.5,0.8,163.332306,1,36.88,35.52,30.88,28.34,28.34,98.12,156,155.5,0.3,673,3.789,-5,27,135,,,,,,,,17:06:02,7/22/2026,39.208397,-96.593773,338.799988,18,0.65,12:08:52,7/22/2026,-0.41,1,-0.001,-0.002,0.015,0.565,1.69,2.833,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454723,2.442582,1.64177,0.931064,0.216068,-0.028954,0.608014,0.668894,97.094536,0.0003,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722121154_536,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
65,12:49:36,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.117209,2.916333,0.11268,2.547781,1.73,1.660481,3.884741,2.154741,16.925591,17.634211,39.597885,0.441786,7.5,PSF-00578_20260722124936_28a,0,0,0,88.871597,249.279144,0.643486,0.5,0.8,120.727379,1,38.65,37.1,30.86,28.4,28.4,98.1,156,155.2,0.6,469,3.703,0,-44,329,,,,,,,,17:43:44,7/22/2026,39.208439,-96.593857,339.700012,19,0.66,12:43:00,7/22/2026,-0.43,1,0.002,0.004,-9999,-0.142,-0.112,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.456873,2.444975,1.642224,0.930297,0.216196,-0.02809,0.449486,0.498561,88.871597,0.000308,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722124936_28a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
1,12:50:43,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.120326,2.916557,0.115559,2.58132,1.820947,1.750594,3.947882,2.126935,17.844673,18.561817,40.242733,0.441786,7.5,PSF-00578_20260722125043_a96,0,0,0,86.267349,240.153198,0.640782,0.5,0.8,128.950073,1,40.67,39.1,30.87,28.68,28.68,98.1,156.1,155.1,0.6,503,3.735,3,-44,326,,,,,,,,17:44:52,7/22/2026,39.208466,-96.59388,333.399994,7,1,12:50:36,7/22/2026,-0.39,1,-0.002,-0.002,-9999,-0.245,-0.122,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459568,2.44758,1.642453,0.930101,0.216139,-0.025006,0.294358,0.527021,86.267349,0.000295,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722125043_a96,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
2,12:50:57,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.098069,2.916226,0.094878,2.356632,1.802802,1.738542,4.165441,2.362639,17.72142,18.376436,42.459438,0.441786,7.5,PSF-00578_20260722125057_db9,0,0,0,86.666466,240.626343,0.63983,0.5,0.8,134.416718,1,40.24,38.81,30.88,29.61,29.61,98.1,156,155.2,0.6,525,3.729,0,-45,325,,,,,,,,17:45:05,7/22/2026,39.208466,-96.593864,332.899994,3,2.4,12:50:36,7/22/2026,-0.39,1,-0.003,-0.005,-9999,-0.103,-0.121,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459179,2.447021,1.642115,0.930285,0.216066,-0.01447,0.297188,0.545494,86.666466,0.000288,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722125057_db9,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
3,12:51:09,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.093975,2.917283,0.091042,2.242447,1.774087,1.71297,4.118042,2.343955,17.459867,18.082815,41.974148,0.441786,7.5,PSF-00578_20260722125109_fd6,0,0,0,144.075394,292.533173,0.50749,0.5,0.8,132.558273,1,39.6,38.24,30.88,29.41,29.41,98.11,156.2,155.2,0.6,653,3.734,0,-49,326,,,,,,,,17:45:18,7/22/2026,39.208439,-96.59388,337,8,0.95,12:50:36,7/22/2026,-0.39,1,-0.001,-0.001,-9999,0.433,1.795,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458406,2.446172,1.643194,0.930436,0.216054,-0.016771,0.299508,0.652285,144.075394,0.00029,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722125109_fd6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
4,12:51:53,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.074151,2.915771,0.072312,1.715872,1.779066,1.732248,4.038048,2.258981,17.656454,18.133663,41.159,0.441786,7.5,PSF-00578_20260722125153_ca8,0,0,0,86.485504,238.236664,0.636977,0.5,0.8,114.261215,1,39.69,38.65,30.89,29.07,29.07,98.11,156,155,0.6,448,3.734,0,-50,325,,,,,,,,17:46:00,7/22/2026,39.208435,-96.593872,337,8,0.95,12:50:36,7/22/2026,-0.39,1,-0.001,0.003,-9999,-0.103,-0.567,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458958,2.446291,1.641651,0.9298,0.21598,-0.020769,0.306966,0.48136,86.485504,0.000306,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722125153_ca8,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
5,12:52:04,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.084517,2.916381,0.082137,1.974106,1.810173,1.756351,4.097228,2.287055,17.901531,18.450117,41.760834,0.441786,7.5,PSF-00578_20260722125204_598,0,0,0,82.481148,195.431107,0.577953,0.5,0.8,101.716171,1,40.39,39.19,30.89,29.32,29.32,98.11,156,155.1,0.6,440,3.732,-1,-52,326,,,,,,,,17:46:13,7/22/2026,39.208443,-96.593872,337,8,0.95,12:50:36,7/22/2026,-0.39,1,0.003,0.004,-9999,-0.071,0.081,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459682,2.447206,1.642273,0.930213,0.215984,-0.017877,0.308587,0.474286,82.481148,0.000301,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722125204_598,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
6,12:52:18,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.107426,2.916319,0.10361,2.498624,1.899781,1.831717,4.192381,2.292601,18.669554,19.363285,42.730347,0.441786,7.5,PSF-00578_20260722125218_b8a,0,0,0,83.469986,214.687592,0.611203,0.5,0.8,117.221336,1,42.38,40.86,30.89,29.72,29.72,98.11,156,155.1,0.6,479,3.732,-3,-47,328,,,,,,,,17:46:27,7/22/2026,39.208443,-96.593857,336.899994,8,0.95,12:50:36,7/22/2026,-0.39,1,0.001,0.002,0.009,-0.485,-0.892,-0.968,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461925,2.449817,1.64221,0.930128,0.215965,-0.013318,0.310671,0.507279,83.469986,0.0003,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722125218_b8a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
7,12:52:31,7/22/2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.153983,2.916005,0.146259,3.438067,1.864138,1.770424,4.100386,2.236247,18.044418,18.999573,41.791733,0.441786,7.5,PSF-00578_20260722125231_027,0,0,0,78.910233,204.905029,0.614894,0.5,0.8,119.727676,1,41.58,39.49,30.89,29.33,29.33,98.11,156,155.3,0.5,487,3.732,1,-44,327,,,,,,,,17:46:39,7/22/2026,39.208462,-96.593842,336.799988,8,0.95,12:50:36,7/22/2026,-0.39,1,0.002,0.002,0.013,-0.137,-0.212,-0.565,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46009,2.448771,1.64189,0.930549,0.215946,-0.017774,0.312449,0.513389,78.910233,0.000285,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722125231_027,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
