SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
15,10:47:22,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.04857,2.91646,0.047775,1.508623,2.327455,2.286723,5.292255,2.9648,23.40592,23.822832,54.169258,0.441786,7.5,PSF-00578_20260721104722_024,0,0,0,80.044983,242.661957,0.670138,0.5,0.8,64.785965,1,39.7,39.01,35.67,33.83,33.83,97.7,156.1,154.5,1,242,3.622,7,-51,275,,,,,,,,15:41:34,2026-07-21,39.208363,-96.593811,316.5,8,1.12,10:43:41,2026-07-21,-0.31,1,0.003,0.002,-0.008,-0.168,-0.119,-0.189,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458672,2.44545,1.642353,0.928523,0.179146,-0.022168,0.160611,0.308593,80.044983,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104722_024,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
16,10:47:34,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.216299,2.916011,0.201363,5.871911,2.457026,2.29867,5.194068,2.737042,23.531269,25.152349,53.1712,0.441786,7.5,PSF-00578_20260721104734_79a,0,0,0,84.111572,175.314545,0.520225,0.5,0.8,314.127106,1,41.89,39.19,35.68,33.49,33.49,97.69,156,154.5,1,1510,3.595,6,-61,281,,,,,,,,15:41:47,2026-07-21,39.208347,-96.593811,316.299988,8,1.12,10:43:41,2026-07-21,-0.31,1,0.004,0.001,-9999,0.501,1.625,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458914,2.448298,1.641896,0.928582,0.179079,-0.026304,0.162055,1.368016,84.111572,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104734_79a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
17,10:48:01,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.102559,2.916673,0.099075,2.869863,2.441103,2.36373,5.16078,2.719678,24.195984,24.987999,52.827595,0.441786,7.5,PSF-00578_20260721104801_590,0,0,0,88.642715,211.61377,0.581111,0.5,0.8,184.553421,1,41.56,40.24,35.71,33.38,33.38,97.69,156.1,154.3,1.1,794,3.627,3,36,275,,,,,,,,15:42:09,2026-07-21,39.208313,-96.593819,317.200012,8,1.12,10:43:41,2026-07-21,-0.31,1,-0.001,-0.001,0.008,0.105,-0.402,-1.017,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.460305,2.447863,1.642571,0.928218,0.178895,-0.028003,0.165242,0.770068,88.642715,0.000312,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104801_590,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
18,10:48:21,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.094028,2.917019,0.091092,2.98327,2.356412,2.275934,5.428268,3.071856,23.297747,24.121567,55.566833,0.441786,7.5,PSF-00578_20260721104821_abb,0,0,0,91.406464,207.891937,0.560317,0.5,0.8,206.383667,1,40.09,38.72,35.72,34.28,34.28,97.69,156.1,154.5,1,921,3.626,7,33,269,,,,,,,,15:42:33,2026-07-21,39.208332,-96.593826,317,8,1.12,10:43:41,2026-07-21,-0.31,1,-0.004,-0.002,-0.009,0.116,-0.6,-1.086,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458286,2.445952,1.642925,0.928731,0.17882,-0.017259,0.167646,0.876075,91.406464,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104821_abb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
19,10:48:35,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.1008,2.917484,0.097433,3.156132,2.422769,2.33772,5.459452,3.036682,23.930719,24.80135,55.887188,0.441786,7.5,PSF-00578_20260721104835_e1d,0,0,0,89.836121,202.714203,0.556834,0.5,0.8,213.722458,1,41.2,39.75,35.73,34.39,34.39,97.69,156.2,154.3,1.2,960,3.626,9,33,276,,,,,,,,15:42:47,2026-07-21,39.208328,-96.593834,317,8,1.13,10:43:41,2026-07-21,-0.31,1,0,0,0.011,0.042,0.57,0.411,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459651,2.447389,1.643399,0.928208,0.178743,-0.01615,0.169179,0.90842,89.836121,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104835_e1d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
20,10:48:46,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.033919,2.917275,0.033529,0.936755,2.421517,2.396269,5.046567,2.62505,24.528811,24.787264,51.657936,0.441786,7.5,PSF-00578_20260721104846_957,0,0,0,91.514114,245.499725,0.627233,0.5,0.8,143.955948,1,41.16,40.73,35.74,32.98,32.98,97.69,156.2,154.4,1.1,574,3.626,2,50,285,,,,,,,,15:42:58,2026-07-21,39.208328,-96.593826,316.5,8,1.13,10:43:41,2026-07-21,-0.31,1,0.001,-0.001,-9999,-1.555,-2.38,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.460953,2.447345,1.643186,0.928457,0.178706,-0.033097,0.170563,0.586077,91.514114,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104846_957,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
21,10:48:57,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.018071,2.916389,0.017959,0.501557,2.485076,2.471556,5.10738,2.622305,25.299152,25.437538,52.279766,0.441786,7.5,PSF-00578_20260721104857_b6c,0,0,0,82.189323,257.416595,0.680715,0.5,0.8,121.237961,1,42.23,42,35.74,33.19,33.19,97.69,156,154.3,1.1,445,3.584,-11,46,290,,,,,,,,15:43:10,2026-07-21,39.208313,-96.593803,317,8,1.26,10:43:41,2026-07-21,-0.31,1,0,-0.001,-9999,-0.143,-0.188,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462626,2.448731,1.642281,0.928126,0.17867,-0.030617,0.171876,0.478693,82.189323,0.000293,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104857_b6c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
22,10:49:11,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.018865,2.915593,0.018743,0.559226,2.525606,2.510529,5.323315,2.797709,25.69795,25.852278,54.489826,0.441786,7.5,PSF-00578_20260721104911_929,0,0,0,91.290955,298.351776,0.694016,0.5,0.8,92.661812,1,42.9,42.64,35.75,33.93,33.93,97.69,155.9,154.4,1,334,3.624,-12,49,288,,,,,,,,15:43:23,2026-07-21,39.208309,-96.593826,317.200012,8,1.17,10:43:41,2026-07-21,-0.31,1,0.001,0.001,-0.011,0.094,0.204,1.839,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463466,2.449592,1.64147,0.928338,0.178603,-0.021866,0.173403,0.38555,91.290955,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104911_929,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
23,10:49:22,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.032787,2.915884,0.032423,1.021971,2.526057,2.498512,5.479158,2.953101,25.575466,25.85743,56.086193,0.441786,7.5,PSF-00578_20260721104922_f28,0,0,0,98.880531,219.134338,0.548768,0.5,0.8,143.26503,1,42.88,42.41,35.76,34.45,34.45,97.69,156,154.2,1.2,653,3.625,5,48,280,,,,,,,,15:43:33,2026-07-21,39.208317,-96.593819,317.399994,10,1.07,10:43:41,2026-07-21,-0.31,1,-0.003,-0.003,-9999,-4.363,-7.286,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463163,2.449567,1.641767,0.927798,0.178529,-0.015746,0.17459,0.652,98.880531,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104922_f28,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
24,10:49:33,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.053099,2.916139,0.052149,1.826439,2.259826,2.210471,5.544555,3.284729,22.627695,23.132919,56.757359,0.441786,7.5,PSF-00578_20260721104933_051,0,0,0,91.910362,235.145325,0.609134,0.5,0.8,144.166504,1,38.34,37.5,35.77,34.67,34.67,97.69,156,154.7,0.8,592,3.625,10,53,276,,,,,,,,15:43:45,2026-07-21,39.208321,-96.593781,319,10,1.07,10:43:41,2026-07-21,-0.31,1,-0.002,0,-9999,-2.422,-6.829,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.456642,2.443645,1.642026,0.929145,0.178453,-0.013294,0.17573,0.601045,91.910362,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104933_051,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
25,10:49:46,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.059302,2.915611,0.05812,1.934075,2.180506,2.128177,5.306778,3.126272,21.78512,22.320787,54.322918,0.441786,7.5,PSF-00578_20260721104946_9a5,0,0,0,86.561325,202.22998,0.571966,0.5,0.8,175.202057,1,36.96,36.08,35.79,33.88,33.88,97.69,156,154.4,1,766,3.624,11,42,269,,,,,,,,15:43:58,2026-07-21,39.208328,-96.593781,319.100006,10,1.07,10:43:41,2026-07-21,-0.31,1,-0.002,-0.002,0.011,-0.404,-0.179,-1.042,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454727,2.441832,1.641488,0.928363,0.178358,-0.022971,0.177197,0.746522,86.561325,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104946_9a5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
26,10:50:00,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.072224,2.916695,0.070479,2.192348,2.230663,2.171433,5.154305,2.923643,22.229837,22.836199,52.766716,0.441786,7.5,PSF-00578_20260721105000_89e,0,0,0,79.718826,246.582626,0.676705,0.5,0.8,56.519676,1,37.82,36.82,35.78,33.36,33.36,97.68,156.1,154.5,1,209,3.623,1,-53,299,,,,,,,,15:44:12,2026-07-21,39.208321,-96.593773,319.5,10,1.08,10:43:41,2026-07-21,-0.31,1,0,0.002,0.014,-0.148,-0.221,-0.235,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455731,2.442971,1.642593,0.928707,0.178399,-0.029148,0.178728,0.281116,79.718826,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105000_89e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
27,10:50:13,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.235454,2.915597,0.21786,6.011434,2.285804,2.123347,4.882261,2.596457,21.737282,23.400404,49.981045,0.441786,7.5,PSF-00578_20260721105013_0b0,0,0,0,80.921173,175.917145,0.540004,0.5,0.8,129.476257,1,38.76,36,35.78,32.39,32.39,97.68,155.9,154.3,1,599,3.619,5,-54,297,,,,,,,,15:44:24,2026-07-21,39.20834,-96.593788,319.600006,11,0.88,10:43:41,2026-07-21,-0.31,1,0,-0.002,-9999,1.06,2.538,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454631,2.444198,1.641475,0.928222,0.178394,-0.04063,0.180177,0.607509,80.921173,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105013_0b0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
28,10:50:26,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.203691,2.916102,0.190392,5.297815,2.288774,2.145666,4.906712,2.617938,21.966105,23.431171,50.232132,0.441786,7.5,PSF-00578_20260721105026_cbf,0,0,0,82.430008,184.284561,0.552703,0.5,0.8,285.123962,1,38.81,36.38,35.78,32.48,32.48,97.68,156,154.7,0.8,1290,3.623,1,-53,303,,,,,,,,15:44:38,2026-07-21,39.208347,-96.593781,320.700012,10,1.08,10:43:41,2026-07-21,-0.31,1,-0.001,-0.004,-9999,0.909,2.595,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455137,2.444261,1.641989,0.929175,0.178385,-0.039597,0.181505,1.184277,82.430008,0.000292,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105026_cbf,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
29,10:50:42,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.102055,2.916621,0.098604,2.823268,2.233604,2.157331,4.927761,2.694157,22.086655,22.867537,50.450195,0.441786,7.5,PSF-00578_20260721105042_729,0,0,0,90.105057,213.253494,0.577474,0.5,0.8,91.672989,1,37.85,36.55,35.79,32.56,32.56,97.68,156.1,154.5,1,397,3.617,29,63,265,,,,,,,,15:44:55,2026-07-21,39.20834,-96.593788,319.100006,10,1.08,10:43:41,2026-07-21,-0.31,1,0.001,0.003,-9999,0.351,1.273,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.45537,2.442997,1.642518,0.928569,0.178303,-0.038842,0.183295,0.43826,90.105057,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105042_729,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
30,10:50:57,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.069517,2.916599,0.067899,2.085916,2.134849,2.078437,5.025526,2.890677,21.279167,21.856714,51.451637,0.441786,7.5,PSF-00578_20260721105057_63d,0,0,0,93.003273,267.326111,0.652098,0.5,0.8,96.023041,1,36.17,35.21,35.8,32.91,32.91,97.67,156.1,154.7,0.9,368,3.622,31,63,258,,,,,,,,15:45:09,2026-07-21,39.208321,-96.593788,319,11,1.02,10:43:41,2026-07-21,-0.31,1,0,-0.004,-9999,-0.208,-0.28,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453556,2.440775,1.642495,0.929058,0.178278,-0.03474,0.184802,0.414246,93.003273,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105057_63d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
31,10:51:15,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.041783,2.916388,0.041193,1.225447,2.180981,2.147849,4.980248,2.799267,21.989193,22.328386,50.986645,0.441786,7.5,PSF-00578_20260721105115_e0a,0,0,0,78.860519,250.051971,0.684623,0.5,0.8,64.109695,1,36.96,36.4,35.79,32.75,32.75,97.68,156,154.6,0.9,234,3.623,0,-54,296,,,,,,,,15:45:27,2026-07-21,39.208336,-96.593781,318.399994,11,1.02,10:43:41,2026-07-21,-0.31,1,0.001,0,-9999,-0.007,0.117,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455159,2.441826,1.64228,0.928903,0.178316,-0.036586,0.186707,0.302257,78.860519,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105115_e0a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
32,10:51:28,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.036447,2.915608,0.035997,1.108968,2.142472,2.112455,5.041324,2.898853,21.624231,21.931498,51.605724,0.441786,7.5,PSF-00578_20260721105128_941,0,0,0,87.473991,236.827972,0.630643,0.5,0.8,232.287918,1,36.32,35.81,35.79,32.96,32.96,97.69,156,154.5,0.9,921,3.583,4,35,292,,,,,,,,15:45:39,2026-07-21,39.208363,-96.593811,318.399994,11,1.02,10:43:41,2026-07-21,-0.31,1,0.004,0.004,-9999,0.444,-0.535,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.45437,2.440982,1.641486,0.928756,0.178365,-0.033922,0.188092,0.876078,87.473991,0.000316,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105128_941,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
33,10:51:40,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.017243,2.915774,0.017141,0.593949,2.102435,2.086354,5.358033,3.255599,21.35754,21.522156,54.848991,0.441786,7.5,PSF-00578_20260721105140_c3d,0,0,0,118.758202,277.756348,0.572437,0.5,0.8,120.910156,1,35.65,35.38,35.78,34.05,34.05,97.69,156,154.6,0.9,528,3.622,13,52,274,,,,,,,,15:45:52,2026-07-21,39.208359,-96.593811,318.899994,11,1.02,10:43:41,2026-07-21,-0.31,1,-0.002,-0.004,-9999,-3.322,-1.326,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453782,2.440091,1.641655,0.928851,0.17839,-0.02084,0.189317,0.547871,118.758202,0.000303,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105140_c3d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
34,10:51:51,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.032128,2.915963,0.031778,0.98145,2.13697,2.110413,5.042994,2.906024,21.604486,21.87636,51.625591,0.441786,7.5,PSF-00578_20260721105151_e8a,0,0,0,86.821678,266.672363,0.674426,0.5,0.8,53.612007,1,36.24,35.79,35.78,32.97,32.97,97.68,156,154.7,0.8,199,3.616,2,-33,310,,,,,,,,15:46:03,2026-07-21,39.208355,-96.593819,318.899994,11,1.02,10:43:41,2026-07-21,-0.31,1,0.001,0,-9999,0.018,-0.692,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454345,2.44088,1.641847,0.929077,0.178418,-0.033757,0.190514,0.272699,86.821678,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105151_e8a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
8,10:56:58,2026-07-21,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.007757,2.916836,0.007736,0.255623,2.12242,2.115506,5.22894,3.106519,21.654579,21.725353,53.524063,0.441786,7.5,PSF-00578_20260721105658_aaa,0,0,0,86.834549,283.732666,0.693956,0.5,0.8,80.97657,1,36.01,35.89,35.77,33.61,33.61,97.69,156.1,154.4,1.1,292,3.619,-7,26,6,,,,,,,,15:51:10,2026-07-21,39.208355,-96.593872,340,8,1.14,10:54:12,2026-07-21,-0.33,1,0.002,-0.001,-9999,0.174,0.493,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454482,2.4406,1.642738,0.92826,0.178467,-0.025952,0.193911,0.350399,86.834549,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721105658_aaa,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
1,11:00:37,2026-07-21,Rain_out,Climate_model,,Pl8-R1-M2-H3-P02,,,0.37892,2.916862,0.335355,9.984496,2.270466,2.000856,5.069542,2.799077,20.482897,23.242907,51.897236,0.441786,7.5,PSF-00578_20260721110037_552,0,0,0,74.618698,163.408752,0.543362,0.5,0.8,370.980621,1,38.47,33.9,35.8,33.06,33.06,97.68,156.1,154.5,1.1,1707,3.58,2,19,346,,,,,,,,15:54:50,2026-07-21,39.208309,-96.593811,323,4,1.83,11:00:19,2026-07-21,-0.3,1,0,0.001,0.009,-0.06,-0.217,-0.282,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.451774,2.443799,1.642764,0.928527,0.178289,-0.032872,0.174991,1.532879,74.618698,0.000303,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721110037_552,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
41,11:15:21,2026-07-21,Rain_out,Climate_model,,Pl10-R2-M3-H3-P12,,,0.072835,2.916256,0.07106,2.470188,2.12703,2.060181,5.392768,3.265738,21.085623,21.769812,55.194115,0.441786,7.5,PSF-00578_20260721111521_ca5,0,0,0,114.333275,185.623886,0.384059,0.5,0.8,46.683338,1,36.23,35.09,35.7,34.17,34.17,97.71,156,154.5,1,304,3.606,9,9,45,,,,,,,,16:09:32,2026-07-21,39.208431,-96.59375,331.5,14,0.89,11:10:38,2026-07-21,-0.35,1,-0.001,-0.005,-9999,20.737,-15.371,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453404,2.440924,1.642146,0.92862,0.178949,-0.018454,0.269053,0.36056,114.333275,0.000298,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721111521_ca5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
11,11:26:01,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.03754,2.917228,0.037063,1.321238,1.920545,1.884732,5.276026,3.355481,19.285828,19.652294,53.987812,0.441786,7.5,PSF-00578_20260721112601_fa6,0,0,0,84.08046,264.661804,0.68231,0.5,0.8,248.160492,1,32.43,31.82,35.86,33.77,33.77,97.73,156.1,154.5,1.1,909,3.6,-22,-18,307,,,,,,,,16:20:13,2026-07-21,39.208385,-96.593826,318.100006,8,1.33,11:22:35,2026-07-21,-0.32,1,0,0.002,0.013,0.022,0.081,-0.271,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.448918,2.435771,1.643138,0.928537,0.177857,-0.025112,0.178272,0.866409,84.08046,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721112601_fa6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
