SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
59,17:26:15,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.008072,2.916191,0.00805,0.354927,2.534258,2.524749,6.616091,4.081833,25.987888,26.085766,68.101112,0.441786,7.5,PSF-00578_20260720172615_e00,0,0,0,83.502533,271.324036,0.692241,0.5,0.8,21.321602,1,32.61,32.49,40.88,37.89,37.89,97.15,156,153.7,1.5,77,3.785,-39,25,12,,,,,,,,22:20:29,2026-07-20,39.208351,-96.593765,332.899994,17,0.71,17:21:30,2026-07-20,-0.29,1,0,-0.001,-9999,0.261,0.552,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449138,2.435325,1.642079,0.926726,0.146646,-0.037889,0.409046,0.170984,83.502533,0.00033,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172615_e00,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
60,17:26:30,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.165993,2.917133,0.157056,5.873671,2.690223,2.53324,6.157965,3.467742,26.076023,27.691938,63.387306,0.441786,7.5,PSF-00578_20260720172630_e20,0,0,0,86.403969,197.125549,0.56168,0.5,0.8,26.786352,1,34.66,32.64,40.86,36.57,36.57,97.15,156.1,153.9,1.5,119,3.823,-16,28,90,,,,,,,,22:20:45,2026-07-20,39.208347,-96.593765,332.799988,18,0.7,17:21:30,2026-07-20,-0.29,1,0.003,0.004,0.013,0.328,-0.084,1.433,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449341,2.438048,1.643041,0.92702,0.14677,-0.054072,0.409051,0.206264,86.403969,0.000328,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172630_e20,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
61,17:26:43,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.066178,2.915987,0.06471,2.721806,2.624845,2.551987,6.518653,3.893808,26.269804,27.019798,67.102127,0.441786,7.5,PSF-00578_20260720172643_b57,0,0,0,92.446449,274.629944,0.663378,0.5,0.8,175.596817,1,33.85,32.91,40.84,37.61,37.61,97.15,156,153.7,1.5,662,3.822,0,47,122,,,,,,,,22:20:57,2026-07-20,39.208347,-96.593758,332.899994,18,0.7,17:21:30,2026-07-20,-0.29,1,0.001,0.001,-9999,-0.21,-0.314,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449712,2.436976,1.641872,0.926537,0.146866,-0.040814,0.409069,0.659591,92.446449,0.000324,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172643_b57,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
63,17:27:24,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.05835,2.916159,0.057205,2.648785,2.535861,2.464903,6.81729,4.281428,25.374224,26.104685,70.178604,0.441786,7.5,PSF-00578_20260720172724_411,0,0,0,75.557114,246.173508,0.693074,0.5,0.8,227.45015,1,32.74,31.83,40.82,38.44,38.44,97.14,156,153.9,1.4,820,3.821,-7,-50,297,,,,,,,,22:21:39,2026-07-20,39.20834,-96.593758,333.200012,18,0.7,17:21:30,2026-07-20,-0.29,1,0.001,0.002,-9999,0.067,-0.01,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.448244,2.435507,1.642047,0.927108,0.146999,-0.030089,0.409092,0.792188,75.557114,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172724_411,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
64,17:27:40,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.062184,2.915818,0.060885,2.624508,2.62339,2.553125,6.611916,3.988526,26.281183,27.004475,68.061295,0.441786,7.5,PSF-00578_20260720172740_24e,0,0,0,79.567551,246.778961,0.677576,0.5,0.8,182.996872,1,33.88,32.97,40.82,37.87,37.87,97.15,156,153.9,1.3,675,3.821,-4,-45,284,,,,,,,,22:21:54,2026-07-20,39.20834,-96.593758,333.299988,18,0.7,17:21:30,2026-07-20,-0.29,1,0.002,0,-9999,0.038,0.331,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449797,2.437016,1.641699,0.927163,0.147011,-0.03719,0.409018,0.670819,79.567551,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172740_24e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
65,17:27:50,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.038141,2.916353,0.037649,1.631883,2.619318,2.575646,6.629597,4.010279,26.513618,26.963182,68.244873,0.441786,7.5,PSF-00578_20260720172750_d54,0,0,0,77.695015,250.162476,0.689422,0.5,0.8,89.227341,1,33.84,33.28,40.81,37.92,37.92,97.14,156,153.6,1.6,324,3.816,-1,-55,271,,,,,,,,22:22:05,2026-07-20,39.208336,-96.593765,333.399994,17,0.72,17:21:30,2026-07-20,-0.29,1,-0.001,0.002,-9999,0.022,0.244,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.450211,2.436967,1.642244,0.926382,0.147057,-0.036464,0.409058,0.377002,77.695015,0.000323,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172750_d54,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
66,17:28:02,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.074157,2.915417,0.072318,3.026168,2.710227,2.629256,6.581004,3.870777,27.064653,27.898134,67.742569,0.441786,7.5,PSF-00578_20260720172802_a96,0,0,0,78.175667,258.092163,0.697102,0.5,0.8,65.079605,1,35.03,33.99,40.8,37.79,37.79,97.15,155.9,153.7,1.4,233,3.816,-1,-62,267,,,,,,,,22:22:12,2026-07-20,39.20834,-96.593758,333.299988,18,0.7,17:21:30,2026-07-20,-0.29,1,-0.001,0,-9999,0.377,0.159,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.451171,2.438546,1.641291,0.926539,0.147111,-0.038043,0.409017,0.301662,78.175667,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172802_a96,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
67,17:28:12,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.038952,2.916844,0.038438,1.688477,2.59492,2.549734,6.65935,4.06443,26.244112,26.709206,68.543915,0.441786,7.5,PSF-00578_20260720172812_0df,0,0,0,74.947716,250.283005,0.700548,0.5,0.8,68.557755,1,33.55,32.97,40.79,38.01,38.01,97.15,156.1,153.6,1.6,245,3.81,-4,-60,270,,,,,,,,22:22:27,2026-07-20,39.208336,-96.593758,333.100006,17,0.7,17:21:30,2026-07-20,-0.29,1,0,0,-9999,-0.003,0.239,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449795,2.436585,1.642745,0.926444,0.147139,-0.035234,0.409123,0.311074,74.947716,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172812_0df,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
68,17:28:22,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.041903,2.917063,0.04131,1.791171,2.60117,2.553249,6.613746,4.012576,26.281584,26.774847,68.07785,0.441786,7.5,PSF-00578_20260720172822_5df,0,0,0,78.205345,254.246948,0.692404,0.5,0.8,76.811317,1,33.64,33.02,40.79,37.88,37.88,97.15,156.1,153.8,1.5,277,3.815,0,-52,264,,,,,,,,22:22:35,2026-07-20,39.208336,-96.593758,333.100006,17,0.7,17:21:30,2026-07-20,-0.29,1,0,0.002,-9999,0.203,0.319,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449868,2.436704,1.64297,0.92693,0.147164,-0.036771,0.409039,0.338379,78.205345,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172822_5df,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
69,17:28:31,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.04447,2.916323,0.043802,1.880658,2.583644,2.53329,6.558617,3.974973,26.0758,26.594105,67.509506,0.441786,7.5,PSF-00578_20260720172831_6b7,0,0,0,78.892708,251.931305,0.686848,0.5,0.8,61.37693,1,33.42,32.77,40.79,37.72,37.72,97.15,156,153.9,1.4,223,3.815,-3,-37,271,,,,,,,,22:22:45,2026-07-20,39.208332,-96.593765,333,18,0.7,17:21:30,2026-07-20,-0.29,1,0,0.001,-9999,0.053,0.241,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449527,2.436411,1.642214,0.927062,0.147184,-0.038664,0.408998,0.293312,78.892708,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172831_6b7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
70,17:28:46,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.107261,2.91608,0.103456,4.205262,2.632013,2.519457,6.397422,3.765409,25.93388,27.09247,65.851479,0.441786,7.5,PSF-00578_20260720172846_34d,0,0,0,87.184669,284.567719,0.693624,0.5,0.8,38.476627,1,34.05,32.6,40.78,37.27,37.27,97.15,156,154,1.3,139,3.819,-9,66,3,,,,,,,,22:23:00,2026-07-20,39.208332,-96.593773,333.100006,18,0.7,17:21:30,2026-07-20,-0.29,1,0.003,0.005,-9999,0.102,0.46,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449292,2.437251,1.641966,0.927424,0.147203,-0.044357,0.409081,0.22252,87.184669,0.000326,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172846_34d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
71,17:28:56,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.072654,2.918141,0.070889,2.990349,2.545407,2.465425,6.453727,3.90832,25.377506,26.200794,66.430542,0.441786,7.5,PSF-00578_20260720172856_07e,0,0,0,81.053139,242.688065,0.666019,0.5,0.8,36.557884,1,32.93,31.9,40.78,37.43,37.43,97.15,156.3,153.9,1.5,137,3.819,0,59,8,,,,,,,,22:23:07,2026-07-20,39.208328,-96.593781,333.100006,19,0.63,17:21:30,2026-07-20,-0.29,1,-0.001,-0.001,-9999,-0.114,0.147,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.448345,2.435765,1.644072,0.927246,0.147211,-0.042323,0.409073,0.221305,81.053139,0.000318,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172856_07e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
72,17:29:06,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.131676,2.916533,0.125987,5.920532,2.648473,2.490093,6.987355,4.338882,25.631884,27.26218,71.924667,0.441786,7.5,PSF-00578_20260720172906_a81,0,0,0,100.937965,143.749237,0.297819,0.5,0.8,213.377167,1,34.28,32.23,40.77,38.9,38.9,97.15,156.1,154,1.3,1791,3.819,-8,-58,353,,,,,,,,22:23:20,2026-07-20,39.208332,-96.593781,333.299988,19,0.63,17:21:30,2026-07-20,-0.29,1,0,0,-9999,-0.759,-1.487,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.448799,2.437556,1.642428,0.927332,0.147254,-0.023709,0.409077,1.603308,100.937965,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172906_a81,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
73,17:29:21,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.099078,2.915522,0.095822,3.95753,2.537312,2.43124,6.3656,3.828288,25.027178,26.119085,65.527466,0.441786,7.5,PSF-00578_20260720172921_3d9,0,0,0,88.162422,221.807602,0.602527,0.5,0.8,172.812317,1,32.85,31.48,40.77,37.18,37.18,97.14,155.9,153.9,1.3,717,3.818,-13,58,42,,,,,,,,22:23:35,2026-07-20,39.208328,-96.593773,333.399994,19,0.63,17:21:30,2026-07-20,-0.29,1,0.002,0,-9999,0.089,0.622,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.447776,2.43566,1.641398,0.927225,0.14729,-0.045299,0.409177,0.705781,88.162422,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172921_3d9,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
74,17:29:42,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.022096,2.915437,0.02193,0.942115,2.545655,2.520402,6.524519,3.978864,25.942808,26.202738,67.157669,0.441786,7.5,PSF-00578_20260720172942_b0e,0,0,0,82.631706,284.50943,0.709564,0.5,0.8,10.289983,1,32.99,32.67,40.75,37.63,37.63,97.15,155.9,153.6,1.5,36,3.783,-23,-24,351,,,,,,,,22:23:57,2026-07-20,39.208332,-96.593773,333.299988,18,0.64,17:21:30,2026-07-20,-0.29,1,-0.001,-0.004,-9999,0.417,1.65,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449391,2.435847,1.641312,0.92636,0.147388,-0.039398,0.409313,0.136936,82.631706,0.000328,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172942_b0e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
75,17:29:53,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.025857,2.916085,0.025629,1.066919,2.611958,2.583395,6.467205,3.855247,26.591955,26.885962,66.569618,0.441786,7.5,PSF-00578_20260720172953_7a5,0,0,0,84.867599,281.952026,0.699,0.5,0.8,29.427063,1,33.87,33.5,40.74,37.47,37.47,97.15,156,153.8,1.4,105,3.818,-20,-29,346,,,,,,,,22:24:07,2026-07-20,39.208347,-96.593765,333.5,19,0.63,17:21:30,2026-07-20,-0.29,1,0,0.003,-9999,0.255,0.502,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.450522,2.437015,1.641971,0.926758,0.147444,-0.041306,0.409324,0.194585,84.867599,0.000321,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720172953_7a5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
76,17:32:08,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.018395,2.915837,0.01828,0.817329,2.726261,2.704403,6.855557,4.129296,27.838758,28.063759,70.570175,0.441786,7.5,PSF-00578_20260720173208_d60,0,0,0,87.611679,268.037079,0.673136,0.5,0.8,38.109917,1,35.29,35,40.77,38.54,38.54,97.15,156,153.7,1.4,142,3.808,-12,20,6,,,,,,,,22:26:23,2026-07-20,39.208336,-96.593872,334.600006,19,0.63,17:21:30,2026-07-20,-0.29,1,0.002,0.005,-9999,-0.564,-0.86,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.452541,2.438883,1.641719,0.926723,0.147247,-0.028205,0.410794,0.224909,87.611679,0.000322,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173208_d60,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
77,17:32:38,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.004779,2.917339,0.004771,0.218578,2.680342,2.6745,6.911087,4.230745,27.530945,27.591074,71.141792,0.441786,7.5,PSF-00578_20260720173238_363,0,0,0,82.644226,271.991364,0.696151,0.5,0.8,36.653191,1,34.7,34.63,40.77,38.69,38.69,97.15,156.2,153.6,1.6,132,3.814,-15,30,5,,,,,,,,22:26:50,2026-07-20,39.208336,-96.593872,335.100006,18,0.65,17:32:30,2026-07-20,-0.33,1,0.001,0.002,-9999,0.065,0.265,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.452035,2.438158,1.643251,0.926451,0.147276,-0.026243,0.411048,0.216628,82.644226,0.000318,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173238_363,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
78,17:32:49,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.007472,2.91665,0.007452,0.332052,2.696898,2.688021,6.813365,4.116467,27.670477,27.761856,70.136765,0.441786,7.5,PSF-00578_20260720173249_833,0,0,0,81.956146,278.337463,0.705551,0.5,0.8,41.037777,1,34.92,34.81,40.77,38.43,38.43,97.14,156.1,153.6,1.6,145,3.813,-12,32,5,,,,,,,,22:27:04,2026-07-20,39.208336,-96.593872,335.200012,19,0.62,17:32:30,2026-07-20,-0.33,1,-0.001,0.001,-9999,0.108,0.19,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.452276,2.438447,1.642548,0.926318,0.147289,-0.029554,0.411026,0.228144,81.956146,0.000323,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173249_833,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
79,17:33:00,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.020222,2.916243,0.020082,0.854169,2.7393,2.716468,6.671019,3.931719,27.963379,28.198414,68.671616,0.441786,7.5,PSF-00578_20260720173300_e99,0,0,0,80.551743,268.441925,0.699929,0.5,0.8,35.623482,1,35.49,35.19,40.76,38.04,38.04,97.14,156,153.9,1.4,127,3.808,-13,27,8,,,,,,,,22:27:15,2026-07-20,39.208344,-96.593864,335.299988,19,0.62,17:32:30,2026-07-20,-0.33,1,-0.001,0.001,-9999,0.021,0.14,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.452795,2.439195,1.642132,0.927058,0.14734,-0.034363,0.41102,0.212961,80.551743,0.000312,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173300_e99,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
80,17:33:13,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.02032,2.916924,0.02018,0.943676,2.683579,2.658353,6.999932,4.316353,27.365007,27.624683,72.057091,0.441786,7.5,PSF-00578_20260720173313_ee7,0,0,0,79.29039,261.739624,0.697064,0.5,0.8,35.07814,1,34.79,34.46,40.75,38.93,38.93,97.14,156.1,153.8,1.5,126,3.812,-12,29,11,,,,,,,,22:27:24,2026-07-20,39.208344,-96.593872,335.399994,19,0.62,17:32:30,2026-07-20,-0.33,1,-0.001,-0.004,-9999,-0.039,-0.14,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.451817,2.438275,1.642827,0.926801,0.147411,-0.022924,0.411026,0.211764,79.29039,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173313_ee7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
81,17:33:25,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.006543,2.917138,0.006529,0.291951,2.608885,2.601076,6.743789,4.134904,26.775671,26.85606,69.421074,0.441786,7.5,PSF-00578_20260720173325_b5c,0,0,0,81.598877,254.853851,0.679821,0.5,0.8,36.483658,1,33.84,33.74,40.73,38.24,38.24,97.14,156.1,153.5,1.7,134,3.812,-8,22,10,,,,,,,,22:27:40,2026-07-20,39.208344,-96.59388,335.700012,19,0.62,17:32:30,2026-07-20,-0.33,1,0,0,-9999,0.297,-1.008,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.450851,2.437027,1.643045,0.926243,0.147486,-0.031499,0.411027,0.218749,81.598877,0.000327,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173325_b5c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
82,17:33:39,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.104986,2.914579,0.101336,4.377402,2.648893,2.531636,6.643892,3.994999,26.064409,27.271626,68.402069,0.441786,7.5,PSF-00578_20260720173339_5b5,0,0,0,84.340813,260.741119,0.676534,0.5,0.8,86.692566,1,34.37,32.85,40.73,37.96,37.96,97.13,155.8,153.9,1.3,320,3.807,30,35,8,,,,,,,,22:27:54,2026-07-20,39.208344,-96.59388,335.799988,18,0.65,17:32:30,2026-07-20,-0.33,1,0.001,0.002,-9999,0.064,0.148,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.449638,2.437721,1.640439,0.927015,0.147499,-0.034942,0.410952,0.374326,84.340813,0.000322,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173339_5b5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
83,17:33:51,2026-07-20,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.057931,2.916961,0.056803,2.459112,2.640364,2.574607,6.644492,4.004128,26.505653,27.182629,68.405243,0.441786,7.5,PSF-00578_20260720173351_eb0,0,0,0,83.071228,250.138519,0.667899,0.5,0.8,74.673294,1,34.26,33.41,40.73,37.96,37.96,97.13,156.1,153.7,1.5,280,3.81,29,42,13,,,,,,,,22:28:05,2026-07-20,39.20834,-96.59388,336,18,0.63,17:32:30,2026-07-20,-0.33,1,-0.003,-0.003,-9999,-0.041,-0.034,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.450402,2.437584,1.642865,0.92665,0.14752,-0.034874,0.410998,0.340194,83.071228,0.000328,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720173351_eb0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
